,date_time,return
11240,s8d1209,0.021514085
11241,s9d1209,0.001943213
11242,s10d1209,0.027346295
11243,s11d1209,0.023191808
11244,s12d1209,0.025149001
11245,s13d1209,0.00411794
11246,s14d1209,0.027278245
11247,s15d1209,-0.00850411
11248,s16d1209,0.004790482
11249,s17d1209,0.029142004
11250,s18d1209,0.000345079
11251,s19d1209,0.023618328
11252,s20d1209,0.045126354
11253,s21d1209,0.015648822
11254,s22d1209,0.019680281
11255,s23d1209,0.096407621
11256,s24d1209,0.021199759
11257,s25d1209,0.019487109
11258,s26d1209,0.016614051
11259,s27d1209,0.011310106
11260,s28d1209,0.009610245
11261,s29d1209,-0.008654562
11262,s30d1209,-0.027006158
11263,s31d1209,0.023111643
11264,s32d1209,0.039374975
11265,s33d1209,0.030014483
11266,s34d1209,-0.002808076
11267,s35d1209,0.004909814
11268,s36d1209,0.039127963
11269,s37d1209,0.008500429
11270,s38d1209,0.033975625
11271,s39d1209,0.019992311
11272,s40d1209,0.045755843
11273,s41d1209,-0.010581569
11274,s42d1209,0.042284513
11275,s43d1209,-0.010971483
11276,s44d1209,0.041962649
11277,s45d1209,0.014862894
11278,s46d1209,0.018447735
11279,s47d1209,0.012955019
11280,s48d1209,0.00280782
11281,s49d1209,0.010970904
11282,s50d1209,0.036992093
11283,s51d1209,0.036708574
11284,s52d1209,0.025503712
11285,s53d1209,0.026863518
11286,s0d1210,0.061633963
11287,s1d1210,0.068716782
11288,s2d1210,0.021113814
11289,s3d1210,0.020052463
11290,s4d1210,0.033971397
11291,s5d1210,0.021793337
11292,s6d1210,0.014613025
11293,s7d1210,0.030424131
11294,s8d1210,0.0182426
11295,s9d1210,0.003894917
11296,s10d1210,0.045584788
11297,s11d1210,0.006502519
11298,s12d1210,0.032768267
11299,s13d1210,0.0
11300,s14d1210,0.018977874
11301,s15d1210,0.00225669
11302,s16d1210,-0.001592876
11303,s17d1210,0.035138977
11304,s18d1210,-0.014539596
11305,s19d1210,0.04992529
11306,s20d1210,0.049236718
11307,s21d1210,0.015116873
11308,s22d1210,0.018878288
11309,s23d1210,0.014431151
11310,s24d1210,0.012311101
11311,s25d1210,0.021307076
11312,s26d1210,0.038013105
11313,s27d1210,-0.083927274
11314,s28d1210,0.006006065
11315,s29d1210,-0.006337376
11316,s30d1210,0.012246957
11317,s31d1210,0.059869623
11318,s32d1210,0.025307687
11319,s33d1210,0.010753682
11320,s34d1210,0.011184241
11321,s35d1210,-0.026981139
11322,s36d1210,0.074352786
11323,s37d1210,0.011380993
11324,s38d1210,0.030742071
11325,s39d1210,0.017659362
11326,s40d1210,0.034611383
11327,s41d1210,0.022443796
11328,s42d1210,0.040446056
11329,s43d1210,0.030745207
11330,s44d1210,0.049450976
11331,s45d1210,0.006676639
11332,s46d1210,0.041241483
11333,s47d1210,0.011452805
11334,s48d1210,0.008423684
11335,s49d1210,0.035324035
11336,s50d1210,-0.010145442
11337,s51d1210,0.051529147
11338,s52d1210,0.005209197
11339,s53d1210,0.005857128
11340,s0d1211,0.03398629
11341,s1d1211,0.03646587
11342,s2d1211,-0.003565649
11343,s3d1211,0.004673347
11344,s4d1211,-0.012586419
11345,s5d1211,0.010787209
11346,s6d1211,0.003624925
11347,s7d1211,0.020986668
11348,s8d1211,0.002998092
11349,s9d1211,-0.005834362
11350,s10d1211,0.010075985
11351,s11d1211,-0.008634296
11352,s12d1211,0.017836478
11353,s13d1211,-0.005084764
11354,s14d1211,-0.011947614
11355,s15d1211,0.032954321
11356,s16d1211,0.006365589
11357,s17d1211,0.003134796
11358,s18d1211,-0.010252985
11359,s19d1211,0.028000217
11360,s20d1211,-0.004377078
11361,s21d1211,0.003852721
11362,s22d1211,0.004090384
11363,s23d1211,-0.021264104
11364,s24d1211,0.003769537
11365,s25d1211,0.023208602
11366,s26d1211,0.016350457
11367,s27d1211,-0.017248568
11368,s28d1211,0.017489771
11369,s29d1211,-0.009895411
11370,s30d1211,0.031838052
11371,s31d1211,0.075794621
11372,s32d1211,-0.003153692
11373,s33d1211,-0.00832622
11374,s34d1211,0.022597687
11375,s35d1211,-0.014855551
11376,s36d1211,0.028526736
11377,s37d1211,0.0
11378,s38d1211,-0.002663272
11379,s39d1211,-0.008705329
11380,s40d1211,0.007292308
11381,s41d1211,-0.030747824
11382,s42d1211,-0.029751394
11383,s43d1211,0.070798054
11384,s44d1211,0.00304252
11385,s45d1211,0.021304138
11386,s46d1211,0.073600143
11387,s47d1211,0.013481341
11388,s48d1211,0.002788436
11389,s49d1211,0.024206914
11390,s50d1211,-0.020386531
11391,s51d1211,0.023597745
11392,s52d1211,0.013127677
11393,s53d1211,0.009691531
11394,s0d1212,-0.003749016
11395,s1d1212,-0.009917403
11396,s2d1212,-0.002851932
11397,s3d1212,0.001152447
11398,s4d1212,-0.045348491
11399,s5d1212,0.014212504
11400,s6d1212,0.007171645
11401,s7d1212,0.018386521
11402,s8d1212,-0.004488165
11403,s9d1212,0.00193192
11404,s10d1212,-0.013360216
11405,s11d1212,-0.011302566
11406,s12d1212,0.01532346
11407,s13d1212,-0.017312738
11408,s14d1212,-0.005324394
11409,s15d1212,0.047725207
11410,s16d1212,0.007937857
11411,s17d1212,-0.015434689
11412,s18d1212,-0.016566036
11413,s19d1212,-0.003172697
11414,s20d1212,-0.052408565
11415,s21d1212,-0.001145036
11416,s22d1212,0.002895675
11417,s23d1212,-0.046237693
11418,s24d1212,-0.004678047
11419,s25d1212,0.014802823
11420,s26d1212,-0.011270983
11421,s27d1212,-0.009142408
11422,s28d1212,-0.010753334
11423,s29d1212,-0.006380183
11424,s30d1212,0.016935639
11425,s31d1212,0.021369994
11426,s32d1212,-0.006369176
11427,s33d1212,-0.012026339
11428,s34d1212,0.002753755
11429,s35d1212,-0.015142162
11430,s36d1212,-0.017520087
11431,s37d1212,-0.006895892
11432,s38d1212,0.003512246
11433,s39d1212,-0.004342698
11434,s40d1212,0.0
11435,s41d1212,-0.060036173
11436,s42d1212,-0.051607132
11437,s43d1212,0.011683995
11438,s44d1212,0.002242968
11439,s45d1212,0.018564045
11440,s46d1212,0.042941885
11441,s47d1212,0.020590838
11442,s48d1212,-0.008353318
11443,s49d1212,-0.006498504
11444,s50d1212,-0.026906066
11445,s51d1212,0.00864218
11446,s52d1212,0.002071743
11447,s53d1212,0.027187433
11448,s0d1213,-0.016902607
11449,s1d1213,0.018078104
11450,s2d1213,-0.008586411
11451,s3d1213,0.023286817
11452,s4d1213,-0.036828573
11453,s5d1213,-0.010672087
11454,s6d1213,0.018118862
11455,s7d1213,0.008888523
11456,s8d1213,-0.005990613
11457,s9d1213,-0.007819428
11458,s10d1213,-0.00356183
11459,s11d1213,0.008166835
11460,s12d1213,0.013147446
11461,s13d1213,-0.005769458
11462,s14d1213,-0.025535119
11463,s15d1213,-0.012674773
11464,s16d1213,0.01737512
11465,s17d1213,-0.009400826
11466,s18d1213,-0.002089051
11467,s19d1213,-0.004805852
11468,s20d1213,-0.031426707
11469,s21d1213,0.003069715
11470,s22d1213,-0.008152239
11471,s23d1213,-0.055783465
11472,s24d1213,0.015981664
11473,s25d1213,-0.011343838
11474,s26d1213,-0.020818557
11475,s27d1213,-0.012535056
11476,s28d1213,-0.01857927
11477,s29d1213,0.004995944
11478,s30d1213,-0.007906195
11479,s31d1213,0.085461957
11480,s32d1213,-0.046711415
11481,s33d1213,0.004196143
11482,s34d1213,0.0
11483,s35d1213,-0.005554511
11484,s36d1213,0.003105692
11485,s37d1213,0.002931356
11486,s38d1213,0.048976597
11487,s39d1213,-0.017581661
11488,s40d1213,0.0
11489,s41d1213,-0.04735949
11490,s42d1213,-0.022298771
11491,s43d1213,-0.000609987
11492,s44d1213,-0.007576987
11493,s45d1213,-0.002599411
11494,s46d1213,0.003393535
11495,s47d1213,0.014324812
11496,s48d1213,-0.03206977
11497,s49d1213,-0.00651971
11498,s50d1213,-0.020805434
11499,s51d1213,0.0
11500,s52d1213,-0.001025258
11501,s53d1213,0.01823242
11502,s0d1214,-0.020673955
11503,s1d1214,0.030694411
11504,s2d1214,-0.031104566
11505,s3d1214,-0.013851496
11506,s4d1214,-0.067861521
11507,s5d1214,-0.049065938
11508,s6d1214,-0.028570588
11509,s7d1214,-0.027902093
11510,s8d1214,-0.020985672
11511,s9d1214,-0.007728714
11512,s10d1214,-0.037064875
11513,s11d1214,-0.009799305
11514,s12d1214,0.0
11515,s13d1214,0.002493349
11516,s14d1214,-0.04812098
11517,s15d1214,0.012462339
11518,s16d1214,-0.020473299
11519,s17d1214,-0.028202479
11520,s18d1214,-0.000175643
11521,s19d1214,-0.022253366
11522,s20d1214,0.00514448
11523,s21d1214,-0.011466633
11524,s22d1214,-0.032906816
11525,s23d1214,-0.020506912
11526,s24d1214,-0.015973921
11527,s25d1214,-0.029179255
11528,s26d1214,-0.027540235
11529,s27d1214,-0.014526694
11530,s28d1214,-0.006996808
11531,s29d1214,0.002334309
11532,s30d1214,-0.045995035
11533,s31d1214,0.098653991
11534,s32d1214,-0.059294174
11535,s33d1214,0.005615811
11536,s34d1214,-0.024783822
11537,s35d1214,-0.014376406
11538,s36d1214,-0.022737833
11539,s37d1214,-0.011331061
11540,s38d1214,0.027099432
11541,s39d1214,0.010895123
11542,s40d1214,-0.01898753
11543,s41d1214,-0.079122735
11544,s42d1214,0.025437693
11545,s43d1214,0.014286072
11546,s44d1214,-0.047015352
11547,s45d1214,-0.015629693
11548,s46d1214,0.011819929
11549,s47d1214,-0.021856924
11550,s48d1214,-0.028094373
11551,s49d1214,-0.026164044
11552,s50d1214,-0.011850783
11553,s51d1214,-0.031424334
11554,s52d1214,-0.004134919
11555,s53d1214,0.014180034
11556,s0d1215,0.030562222
11557,s1d1215,0.079896456
11558,s2d1215,-0.023817877
11559,s3d1215,-0.019335851
11560,s4d1215,-0.040684127
11561,s5d1215,-0.01558811
11562,s6d1215,-0.02492084
11563,s7d1215,-0.016518015
11564,s8d1215,-0.007542715
11565,s9d1215,0.021693208
11566,s10d1215,-0.030740058
11567,s11d1215,-0.011881884
11568,s12d1215,0.015132218
11569,s13d1215,0.000994477
11570,s14d1215,0.01240895
11571,s15d1215,0.083666123
11572,s16d1215,-0.027952257
11573,s17d1215,-0.012644697
11574,s18d1215,0.017184333
11575,s19d1215,0.090173395
11576,s20d1215,0.033740183
11577,s21d1215,0.001147226
11578,s22d1215,-0.009980165
11579,s23d1215,0.001245011
11580,s24d1215,-0.027756608
11581,s25d1215,-0.001350863
11582,s26d1215,0.017392619
11583,s27d1215,-0.004101592
11584,s28d1215,0.001478836
11585,s29d1215,-0.000291568
11586,s30d1215,-0.037480865
11587,s31d1215,-0.004142059
11588,s32d1215,-0.008306989
11589,s33d1215,-0.00139287
11590,s34d1215,-0.019344561
11591,s35d1215,-0.012569922
11592,s36d1215,0.054191366
11593,s37d1215,-0.007672696
11594,s38d1215,-0.006790875
11595,s39d1215,0.017896308
11596,s40d1215,-0.001811743
11597,s41d1215,-0.06129249
11598,s42d1215,0.069138441
11599,s43d1215,0.026830702
11600,s44d1215,-0.01603064
11601,s45d1215,-0.009153959
11602,s46d1215,0.006861246
11603,s47d1215,-0.01479567
11604,s48d1215,0.00864218
11605,s49d1215,0.026249983
11606,s50d1215,0.003320605
11607,s51d1215,-0.014411548
11608,s52d1215,-0.010578023
11609,s53d1215,0.027332588
11610,s0d1216,0.026874239
11611,s1d1216,0.066771349
11612,s2d1216,0.001845321
11613,s3d1216,0.025757532
11614,s4d1216,0.026001011
11615,s5d1216,0.007378318
11616,s6d1216,0.025745873
11617,s7d1216,0.003940804
11618,s8d1216,0.003065821
11619,s9d1216,0.007788912
11620,s10d1216,-0.002957606
11621,s11d1216,0.008247656
11622,s12d1216,0.008620307
11623,s13d1216,0.000829049
11624,s14d1216,0.098307164
11625,s15d1216,0.059848726
11626,s16d1216,-0.001602691
11627,s17d1216,0.00321569
11628,s18d1216,0.010530303
11629,s19d1216,0.108936489
11630,s20d1216,0.014073594
11631,s21d1216,0.055296618
11632,s22d1216,0.006566263
11633,s23d1216,0.026649939
11634,s24d1216,-0.000959987
11635,s25d1216,0.008199212
11636,s26d1216,0.019534487
11637,s27d1216,0.006174015
11638,s28d1216,-0.013576938
11639,s29d1216,-0.010771334
11640,s30d1216,0.010806739
11641,s31d1216,-0.058499787
11642,s32d1216,0.042589474
11643,s33d1216,-0.00838051
11644,s34d1216,0.002815984
11645,s35d1216,-0.006482712
11646,s36d1216,0.084169282
11647,s37d1216,0.0
11648,s38d1216,-0.015320217
11649,s39d1216,-0.023703835
11650,s40d1216,0.004609065
11651,s41d1216,0.015530519
11652,s42d1216,0.057204665
11653,s43d1216,0.005994396
11654,s44d1216,0.001567722
11655,s45d1216,0.018525985
11656,s46d1216,-0.014649446
11657,s47d1216,0.004814582
11658,s48d1216,0.01011965
11659,s49d1216,0.038619573
11660,s50d1216,-0.000664138
11661,s51d1216,0.002940605
11662,s52d1216,-0.010038013
11663,s53d1216,0.024232001
11664,s0d1217,-0.012048653
11665,s1d1217,-0.013799526
11666,s2d1217,0.010352295
11667,s3d1217,0.044079136
11668,s4d1217,0.010217184
11669,s5d1217,0.001214213
11670,s6d1217,0.014613025
11671,s7d1217,0.024074544
11672,s8d1217,0.0
11673,s9d1217,0.025097416
11674,s10d1217,-0.00884617
11675,s11d1217,-0.004371412
11676,s12d1217,0.005325683
11677,s13d1217,-0.000993489
11678,s14d1217,0.072205448
11679,s15d1217,0.051878252
11680,s16d1217,-0.001605601
11681,s17d1217,0.003195057
11682,s18d1217,0.012349055
11683,s19d1217,0.039890963
11684,s20d1217,0.025114037
11685,s21d1217,0.089034821
11686,s22d1217,0.000591262
11687,s23d1217,0.014906203
11688,s24d1217,0.003809673
11689,s25d1217,0.017568275
11690,s26d1217,-0.003794606
11691,s27d1217,-0.005687354
11692,s28d1217,-0.01123506
11693,s29d1217,0.007898727
11694,s30d1217,0.00496908
11695,s31d1217,-0.058252871
11696,s32d1217,0.027634412
11697,s33d1217,-0.009303858
11698,s34d1217,0.005639359
11699,s35d1217,0.001413328
11700,s36d1217,0.030423667
11701,s37d1217,0.00515367
11702,s38d1217,-0.004274196
11703,s39d1217,-0.004399942
11704,s40d1217,-0.008156436
11705,s41d1217,0.010797004
11706,s42d1217,0.009331576
11707,s43d1217,-0.002079216
11708,s44d1217,-0.006206099
11709,s45d1217,0.021107319
11710,s46d1217,-0.012381213
11711,s47d1217,-0.001023498
11712,s48d1217,0.007144034
11713,s49d1217,0.003200611
11714,s50d1217,-0.002644421
11715,s51d1217,0.0
11716,s52d1217,-0.016559576
11717,s53d1217,0.007339158
11718,s0d1218,-0.023368264
11719,s1d1218,-0.026153839
11720,s2d1218,0.013994969
11721,s3d1218,0.006846674
11722,s4d1218,-0.015713015
11723,s5d1218,0.003657115
11724,s6d1218,0.0143511
11725,s7d1218,0.06053791
11726,s8d1218,0.013735158
11727,s9d1218,0.011616974
11728,s10d1218,-0.014850244
11729,s11d1218,-0.010906918
11730,s12d1218,-0.007481604
11731,s13d1218,0.002650214
11732,s14d1218,-0.021734321
11733,s15d1218,0.032838864
11734,s16d1218,0.022540032
11735,s17d1218,0.016079896
11736,s18d1218,0.035863192
11737,s19d1218,0.041060147
11738,s20d1218,0.051105324
11739,s21d1218,0.023819156
11740,s22d1218,-0.003562232
11741,s23d1218,-0.054390941
11742,s24d1218,0.011475784
11743,s25d1218,0.010839655
11744,s26d1218,0.034477316
11745,s27d1218,-0.006928836
11746,s28d1218,0.025843106
11747,s29d1218,0.011184413
11748,s30d1218,-0.015623518
11749,s31d1218,-0.020227394
11750,s32d1218,-0.027778339
11751,s33d1218,-0.004223734
11752,s34d1218,0.008447436
11753,s35d1218,0.012233556
11754,s36d1218,0.016621051
11755,s37d1218,0.008131988
11756,s38d1218,-0.001730313
11757,s39d1218,-0.013239975
11758,s40d1218,0.004587919
11759,s41d1218,-0.011723802
11760,s42d1218,-0.030639591
11761,s43d1218,0.0238298
11762,s44d1218,-0.001565268
11763,s45d1218,0.003894589
11764,s46d1218,0.008356269
11765,s47d1218,-0.011291059
11766,s48d1218,0.004290176
11767,s49d1218,0.024249569
11768,s50d1218,0.01333553
11769,s51d1218,0.002956214
11770,s52d1218,0.00489418
11771,s53d1218,-0.00182163
11772,s0d1219,0.008439536
11773,s1d1219,0.022032547
11774,s2d1219,0.001097271
11775,s3d1219,-0.012220575
11776,s4d1219,-0.01062225
11777,s5d1219,0.007306513
11778,s6d1219,0.021574206
11779,s7d1219,0.048661285
11780,s8d1219,0.02887264
11781,s9d1219,-0.024482957
11782,s10d1219,0.012645968
11783,s11d1219,0.010431645
11784,s12d1219,0.016948413
11785,s13d1219,0.015254568
11786,s14d1219,-0.016519063
11787,s15d1219,-0.013978429
11788,s16d1219,0.033600485
11789,s17d1219,0.012765845
11790,s18d1219,0.111562568
11791,s19d1219,0.018454805
11792,s20d1219,0.037964019
11793,s21d1219,-0.02105321
11794,s22d1219,-0.000590913
11795,s23d1219,-0.048957572
11796,s24d1219,0.016110139
11797,s25d1219,0.01527369
11798,s26d1219,0.036221412
11799,s27d1219,-0.008875571
11800,s28d1219,0.044668183
11801,s29d1219,-0.002032744
11802,s30d1219,-0.006594944
11803,s31d1219,0.0235631
11804,s32d1219,-0.017927524
11805,s33d1219,0.020190377
11806,s34d1219,0.0140078
11807,s35d1219,0.014326109
11808,s36d1219,-0.024433943
11809,s37d1219,0.019048366
11810,s38d1219,0.006003904
11811,s39d1219,-0.022078749
11812,s40d1219,0.021936893
11813,s41d1219,-0.018312639
11814,s42d1219,0.000663877
11815,s43d1219,0.061589673
11816,s44d1219,-0.000784626
11817,s45d1219,0.023257547
11818,s46d1219,0.031778223
11819,s47d1219,0.008883159
11820,s48d1219,-0.024119757
11821,s49d1219,0.020717906
11822,s50d1219,0.058391647
11823,s51d1219,0.020476007
11824,s52d1219,0.030165812
11825,s53d1219,0.01821797
11826,s0d1220,0.018180098
11827,s1d1220,0.025650523
11828,s2d1220,-0.002543699
11829,s3d1220,0.003400058
11830,s4d1220,0.007725267
11831,s5d1220,0.031592857
11832,s6d1220,0.024715438
11833,s7d1220,0.008983196
11834,s8d1220,0.019579135
11835,s9d1220,-0.013389622
11836,s10d1220,0.02487102
11837,s11d1220,0.013783989
11838,s12d1220,0.108715702
11839,s13d1220,0.01156506
11840,s14d1220,0.0
11841,s15d1220,-0.019387361
11842,s16d1220,0.020473299
11843,s17d1220,0.0
11844,s18d1220,0.110906376
11845,s19d1220,0.092956602
11846,s20d1220,0.033013713
11847,s21d1220,0.008589474
11848,s22d1220,0.019051776
11849,s23d1220,0.012422527
11850,s24d1220,0.009453356
11851,s25d1220,0.036863815
11852,s26d1220,0.0
11853,s27d1220,-0.0033884
11854,s28d1220,0.017201605
11855,s29d1220,0.013679021
11856,s30d1220,0.000832806
11857,s31d1220,0.008846116
11858,s32d1220,0.006722421
11859,s33d1220,0.055160868
11860,s34d1220,0.019560915
11861,s35d1220,0.010879126
11862,s36d1220,-0.020281053
11863,s37d1220,0.019803446
11864,s38d1220,0.038960298
11865,s39d1220,0.006708812
11866,s40d1220,0.031961237
11867,s41d1220,0.007218851
11868,s42d1220,0.01412251
11869,s43d1220,0.035495214
11870,s44d1220,0.018012671
11871,s45d1220,0.033636373
11872,s46d1220,0.020237226
11873,s47d1220,0.060555093
11874,s48d1220,0.004271849
11875,s49d1220,0.0
11876,s50d1220,0.038157595
11877,s51d1220,0.026382547
11878,s52d1220,0.034794723
11879,s53d1220,0.061988374
11880,s0d1221,0.052098741
11881,s1d1221,-0.017477886
11882,s2d1221,0.013523198
11883,s3d1221,0.005625214
11884,s4d1221,0.071064237
11885,s5d1221,0.032605992
11886,s6d1221,0.028167788
11887,s7d1221,0.00782193
11888,s8d1221,0.013301044
11889,s9d1221,0.005789264
11890,s10d1221,0.012494098
11891,s11d1221,0.008144598
11892,s12d1221,0.084376743
11893,s13d1221,0.004572059
11894,s14d1221,0.003874484
11895,s15d1221,-0.003939205
11896,s16d1221,0.023223782
11897,s17d1221,0.006315461
11898,s18d1221,0.01943308
11899,s19d1221,0.080904066
11900,s20d1221,0.025367091
11901,s21d1221,0.006452089
11902,s22d1221,0.020757695
11903,s23d1221,0.028310139
11904,s24d1221,0.005602564
11905,s25d1221,0.012425238
11906,s26d1221,0.014718812
11907,s27d1221,-0.010150262
11908,s28d1221,-0.047055558
11909,s29d1221,0.017744857
11910,s30d1221,0.034855021
11911,s31d1221,0.002880546
11912,s32d1221,0.022404846
11913,s33d1221,0.05430336
11914,s34d1221,0.019321802
11915,s35d1221,0.000398245
11916,s36d1221,-0.005636835
11917,s37d1221,0.002875512
11918,s38d1221,0.031569624
11919,s39d1221,0.024846107
11920,s40d1221,0.013419011
11921,s41d1221,0.100002988
11922,s42d1221,0.014519471
11923,s43d1221,-0.000840484
11924,s44d1221,0.028127132
11925,s45d1221,0.005045094
11926,s46d1221,-0.002354327
11927,s47d1221,0.030817303
11928,s48d1221,0.037792334
11929,s49d1221,0.0
11930,s50d1221,0.067711427
11931,s51d1221,0.01432888
11932,s52d1221,0.004426454
11933,s53d1221,0.066188662
11934,s0d1222,0.04793725
11935,s1d1222,0.000293283
11936,s2d1222,0.018574356
11937,s3d1222,0.013563456
11938,s4d1222,0.054163281
11939,s5d1222,0.001174164
11940,s6d1222,0.006903409
11941,s7d1222,0.012575848
11942,s8d1222,0.016246015
11943,s9d1222,-0.003879806
11944,s10d1222,0.011031216
11945,s11d1222,0.008157944
11946,s12d1222,-0.020388575
11947,s13d1222,-0.019434615
11948,s14d1222,0.016994055
11949,s15d1222,0.005140567
11950,s16d1222,0.016973072
11951,s17d1222,0.012670769
11952,s18d1222,-0.020978186
11953,s19d1222,0.010308841
11954,s20d1222,0.005227507
11955,s21d1222,-0.006387974
11956,s22d1222,0.003503318
11957,s23d1222,0.027114425
11958,s24d1222,0.009364827
11959,s25d1222,-0.005820796
11960,s26d1222,0.020375315
11961,s27d1222,-0.010802945
11962,s28d1222,-0.088282569
11963,s29d1222,0.028422275
11964,s30d1222,0.030052334
11965,s31d1222,0.062861341
11966,s32d1222,0.030884446
11967,s33d1222,0.021895983
11968,s34d1222,0.073966233
11969,s35d1222,0.004782584
11970,s36d1222,-0.030841627
11971,s37d1222,-0.004674752
11972,s38d1222,0.021667491
11973,s39d1222,0.011112942
11974,s40d1222,0.01415875
11975,s41d1222,0.089607897
11976,s42d1222,0.02121929
11977,s43d1222,-0.014329002
11978,s44d1222,0.113844633
11979,s45d1222,-0.008764423
11980,s46d1222,0.010956772
11981,s47d1222,-0.010767949
11982,s48d1222,0.021280077
11983,s49d1222,0.008687284
11984,s50d1222,0.124205119
11985,s51d1222,0.01143987
11986,s52d1222,-0.013114155
11987,s53d1222,0.041199932
11988,s0d1223,-0.016797663
11989,s1d1223,0.036762209
11990,s2d1223,0.025604079
11991,s3d1223,0.002230127
11992,s4d1223,-0.009544184
11993,s5d1223,-0.007014839
11994,s6d1223,-0.003413932
11995,s7d1223,-0.008796904
11996,s8d1223,-0.010208126
11997,s9d1223,-0.026866332
11998,s10d1223,0.017415791
11999,s11d1223,0.012393411
12000,s12d1223,-0.037465277
12001,s13d1223,-0.040480413
12002,s14d1223,0.027027314
12003,s15d1223,-0.027680229
12004,s16d1223,-0.016639246
12005,s17d1223,0.015676653
12006,s18d1223,-0.015175217
12007,s19d1223,0.105804188
12008,s20d1223,0.010935826
12009,s21d1223,-0.008546657
12010,s22d1223,-0.002905766
12011,s23d1223,0.013141546
12012,s24d1223,0.0
12013,s25d1223,-0.01291672
12014,s26d1223,0.018135373
12015,s27d1223,-0.02231575
12016,s28d1223,-0.0460264
12017,s29d1223,0.031150741
12018,s30d1223,-0.007221147
12019,s31d1223,0.02295454
12020,s32d1223,0.011361509
12021,s33d1223,0.012658137
12022,s34d1223,0.089441604
12023,s35d1223,-0.021673602
12024,s36d1223,0.021201756
12025,s37d1223,-0.009319356
12026,s38d1223,0.008272685
12027,s39d1223,0.026421326
12028,s40d1223,0.003526657
12029,s41d1223,0.032500291
12030,s42d1223,-0.040989274
12031,s43d1223,0.004205953
12032,s44d1223,0.19832724
12033,s45d1223,0.003777764
12034,s46d1223,-0.017277548
12035,s47d1223,-0.004601048
12036,s48d1223,0.0056078
12037,s49d1223,0.014830726
12038,s50d1223,0.060480867
12039,s51d1223,0.002815984
12040,s52d1223,-0.005085584
12041,s53d1223,0.027680824
12042,s0d1224,0.017038695
12043,s1d1224,0.035588284
12044,s2d1224,0.007148748
12045,s3d1224,0.011150095
12046,s4d1224,0.0043609
12047,s5d1224,0.011766644
12048,s6d1224,-0.003413932
12049,s7d1224,-0.010348296
12050,s8d1224,-0.005807757
12051,s9d1224,0.011684752
12052,s10d1224,0.035632542
12053,s11d1224,0.011322482
12054,s12d1224,-0.000987981
12055,s13d1224,0.005495591
12056,s14d1224,0.046265116
12057,s15d1224,-0.032257542
12058,s16d1224,-0.001512708
12059,s17d1224,0.018742598
12060,s18d1224,0.017650675
12061,s19d1224,0.086736302
12062,s20d1224,0.010986394
12063,s21d1224,-0.010357084
12064,s22d1224,0.027358043
12065,s23d1224,0.002511444
12066,s24d1224,0.010202678
12067,s25d1224,0.009106395
12068,s26d1224,0.010885086
12069,s27d1224,-0.011324106
12070,s28d1224,0.014798759
12071,s29d1224,0.002792197
12072,s30d1224,0.019448135
12073,s31d1224,-0.028886144
12074,s32d1224,0.019432437
12075,s33d1224,0.016178187
12076,s34d1224,-0.010214161
12077,s35d1224,-0.018444505
12078,s36d1224,0.055579997
12079,s37d1224,0.004696708
12080,s38d1224,-0.0228409
12081,s39d1224,0.041754183
12082,s40d1224,0.001746932
12083,s41d1224,0.022086977
12084,s42d1224,-0.054545941
12085,s43d1224,0.045039819
12086,s44d1224,0.058011584
12087,s45d1224,0.008841917
12088,s46d1224,-0.01111821
12089,s47d1224,0.001978132
12090,s48d1224,0.0
12091,s49d1224,0.011732549
12092,s50d1224,0.057498328
12093,s51d1224,0.048011357
12094,s52d1224,0.000682105
12095,s53d1224,0.013189888
12096,s0d1225,0.026975366
12097,s1d1225,0.040606315
12098,s2d1225,-0.016175895
12099,s3d1225,0.024559565
12100,s4d1225,-0.040001747
12101,s5d1225,-0.00589023
12102,s6d1225,-0.017184757
12103,s7d1225,-0.024006295
12104,s8d1225,-0.007364985
12105,s9d1225,0.003932402
12106,s10d1225,0.014261789
12107,s11d1225,0.012241695
12108,s12d1225,-0.022956184
12109,s13d1225,0.024567795
12110,s14d1225,-0.007515925
12111,s15d1225,-0.019519354
12112,s16d1225,0.001533645
12113,s17d1225,0.009255728
12114,s18d1225,0.022544495
12115,s19d1225,0.016332926
12116,s20d1225,-0.003418282
12117,s21d1225,-0.022271412
12118,s22d1225,0.006995122
12119,s23d1225,-0.062382324
12120,s24d1225,-0.008353204
12121,s25d1225,0.0
12122,s26d1225,-0.032946959
12123,s27d1225,0.01542173
12124,s28d1225,0.009416378
12125,s29d1225,-0.026885023
12126,s30d1225,0.000811883
12127,s31d1225,-0.043480773
12128,s32d1225,-0.012033933
12129,s33d1225,0.005603653
12130,s34d1225,-0.007459781
12131,s35d1225,0.000202616
12132,s36d1225,-0.000411506
12133,s37d1225,-0.014107555
12134,s38d1225,-0.022147578
12135,s39d1225,0.027898096
12136,s40d1225,-0.016709055
12137,s41d1225,-0.041516171
12138,s42d1225,-0.032563131
12139,s43d1225,0.034358172
12140,s44d1225,0.000637355
12141,s45d1225,-0.020024128
12142,s46d1225,0.057450904
12143,s47d1225,-0.012211071
12144,s48d1225,-0.005576528
12145,s49d1225,-0.026921176
12146,s50d1225,0.012184552
12147,s51d1225,0.014086795
12148,s52d1225,-0.014649825
12149,s53d1225,-0.005709866
12150,s0d1226,-0.007933452
12151,s1d1226,0.042318411
12152,s2d1226,-0.009937794
