,0
3239,-0.017090166391558262
3240,-0.011952718041970394
3241,-0.011592658821675147
3242,-0.011169425825548831
3243,-0.01422354694290769
3244,-0.012458124776210028
3245,-0.013147788839534776
3246,-0.012094900545175126
3247,-0.01047752026268442
3248,-0.008717142075288961
3249,-0.008631272855125976
3250,-0.013874611284131318
3251,-0.007960697655647837
3252,-0.0069261419644773056
3253,-0.010873533157153625
3254,-0.006843179800075309
3255,-0.006804908592019088
3256,-0.006629094684298037
3257,-0.012110303758683393
3258,-0.009083438067394088
3259,-0.006442792322244749
3260,-0.006954318122526835
3261,-0.005881322493694182
3262,-0.010504278499493307
3263,-0.006483083522423102
3264,-0.007657387777750187
3265,-0.007213654579273898
3266,-0.016062254626218613
3267,-0.011792143122285312
3268,-0.010953001374770649
3269,-0.009624274969168713
3270,-0.010667897072581731
3271,-0.009928220798865142
3272,-0.017315073505492298
3273,-0.015720473075707935
3274,-0.012294937343507215
3275,-0.010451376058340619
3276,-0.011873122655026033
3277,-0.011259293419923929
3278,-0.009634112542132079
3279,-0.011543325891518314
3280,-0.010993507806523282
3281,-0.00996899592881172
3282,-0.009344332684639765
3283,-0.008668788115258778
3284,-0.01022291188329311
3285,-0.014797717016826063
3286,-0.011618772251314288
3287,-0.015454342422723331
3288,-0.012394113184540517
3289,-0.008685881630400327
3290,-0.008920398045053523
3291,-0.007916914762689423
3292,-0.006652882823580682
3293,-0.007324756414914608
3294,-0.007695656845067213
3295,-0.008836379217829784
3296,-0.007095493167160155
3297,-0.00793185328334287
3298,-0.008062308974822598
3299,-0.008083266278737192
3300,-0.012491289508156058
3301,-0.012478534092141176
3302,-0.008638457142160258
3303,-0.00984023723475759
3304,-0.00825946658249225
3305,-0.013707777284856129
3306,-0.012128260341481678
3307,-0.01324892703923471
3308,-0.009077378718721097
3309,-0.0096983949992401
3310,-0.01120934804434134
3311,-0.008313217356227824
3312,-0.005390422467022085
3313,-0.006077842386716006
3314,-0.006978540241402268
3315,-0.006530502935260118
3316,-0.00735454587274941
3317,-0.006854754195792977
3318,-0.005959400101902395
3319,-0.006000597511012581
3320,-0.005485118857478072
3321,-0.005956601918165279
3322,-0.005948811446012033
3323,-0.005076802623977953
3324,-0.008689159930469701
3325,-0.008337964370333443
3326,-0.006868207779960202
3327,-0.005989701523016517
3328,-0.005465104944728369
3329,-0.007009108324834604
3330,-0.006593157815927623
3331,-0.006358650925396878
3332,-0.0057020871540447784
3333,-0.0059333726343491055
3334,-0.007723173835648805
3335,-0.0072756847234898454
3336,-0.005697888500485441
3337,-0.005783424081935518
3338,-0.01603112275451698
3339,-0.007832859363199732
3340,-0.011716210044467677
3341,-0.00686360966002921
3342,-0.005689134525970634
3343,-0.007861758732129282
3344,-0.006677626003807342
3345,-0.00568777908705731
3346,-0.00534729645777063
3347,-0.005113853854722189
3348,-0.005303756799930179
3349,-0.0055895394674253356
3350,-0.009312579052721275
3351,-0.007460531937874338
3352,-0.00485013010647394
3353,-0.004659724333182963
3354,-0.00457911014081752
3355,-0.005597563058799757
3356,-0.00615226017577067
3357,-0.008144246865341436
3358,-0.007512898371451596
3359,-0.010355939743188224
3360,-0.007097394538292185
3361,-0.004939411966157985
3362,-0.005336941729094028
3363,-0.0084033709865525
3364,-0.0074163916838657536
3365,-0.00666089513687047
3366,-0.008968966057724324
3367,-0.006955043910904315
3368,-0.006273106942083148
3369,-0.0072895237193894465
3370,-0.007127999445529663
3371,-0.008173780476062924
3372,-0.0071057010198544695
3373,-0.007929446230810978
3374,-0.006058228449197407
3375,-0.006647416157654717
3376,-0.0065644320542724965
3377,-0.014963171828029684
3378,-0.015291803836994904
3379,-0.0109028068616332
3380,-0.008846478560572942
3381,-0.010059263390841847
3382,-0.006403529555537227
3383,-0.008977331377193401
3384,-0.00925853884959197
3385,-0.006776484695930568
3386,-0.0077799405281145425
3387,-0.006428876420221764
3388,-0.011347936234865564
3389,-0.010911742735931745
3390,-0.011141247300400323
3391,-0.007333122145148268
3392,-0.010502202838781633
3393,-0.011879627140304171
3394,-0.009717659381111191
3395,-0.011177274874166192
3396,-0.010707830532582386
3397,-0.008317955063153805
3398,-0.007296045756548743
3399,-0.010137766236644218
3400,-0.012479491736268673
3401,-0.010595397783225356
3402,-0.01394730054699737
3403,-0.017409576443754064
3404,-0.013133119160155447
3405,-0.014668919112985446
3406,-0.016203753943533118
3407,-0.010414100310291899
3408,-0.009253748039109506
3409,-0.008195770982576497
3410,-0.011452376868714264
3411,-0.009444654121218005
3412,-0.009846642224101875
3413,-0.010557919659571369
3414,-0.016234014137963975
3415,-0.006869995851406588
3416,-0.008623044830341507
3417,-0.007706239499243853
3418,-0.006458407149482722
3419,-0.0061663478523665514
3420,-0.005495734491461072
3421,-0.0058819767179928845
3422,-0.005509381381146676
3423,-0.00823513440945282
3424,-0.015265409277606477
3425,-0.00878857881378434
3426,-0.007494769158692736
3427,-0.009398235085811254
3428,-0.006282204992962108
3429,-0.00622340991898649
3430,-0.009234657954643285
3431,-0.008649815473689324
3432,-0.008476298030444251
3433,-0.007491046333773208
3434,-0.007665025555413764
3435,-0.00785670119830006
3436,-0.008617784561753572
3437,-0.006913563965266534
3438,-0.008123177413227402
3439,-0.008433469400986191
3440,-0.007660822443187646
3441,-0.009983281422660955
3442,-0.007812059057010575
3443,-0.007145398874270792
3444,-0.00580685873662075
3445,-0.011939246773337395
3446,-0.008232918882163901
3447,-0.009144873128610379
3448,-0.007154507821703274
3449,-0.01035951626424136
3450,-0.005531543485373035
3451,-0.004811400103252435
3452,-0.007820883886055653
3453,-0.013270152215261465
3454,-0.01286733090018434
3455,-0.01871164746246727
3456,-0.015497855521023528
3457,-0.012038172411541703
3458,-0.008853579264816308
3459,-0.011886429076970365
3460,-0.011400048083773807
3461,-0.015199656948275134
3462,-0.017772375501623333
3463,-0.02084028785964871
3464,-0.03682407898821133
3465,-0.026911489496368075
3466,-0.024251519356020188
3467,-0.029545371282133893
3468,-0.025347131232504115
3469,-0.026189119067377725
3470,-0.02431401950515037
3471,-0.026167885717286274
3472,-0.034711776958155686
3473,-0.03512747190223661
3474,-0.030013812133583166
3475,-0.03924354389991916
3476,-0.027392682395992518
3477,-0.02141994118794959
3478,-0.02975813131189585
3479,-0.03108590120538353
3480,-0.029060550642512825
3481,-0.026705213210841725
3482,-0.025081620508147075
3483,-0.022880794677142536
3484,-0.023091170023077468
3485,-0.02039038456628345
3486,-0.015273512002654428
3487,-0.012066496726935085
3488,-0.0215302674963819
3489,-0.02047303133924432
3490,-0.0235084432603908
3491,-0.01931775285792388
3492,-0.021372650269264087
3493,-0.01691958466532908
3494,-0.015943561869261595
3495,-0.015187416435408597
3496,-0.0183503975352118
3497,-0.01654143086845539
3498,-0.020161525091436688
3499,-0.021652173235211875
3500,-0.0005656348841841206
3501,-0.0010522501873612752
3502,-0.0005735581719094676
3503,-0.0014935708130020499
3504,-0.0009323353312826674
3505,-0.0011614204406665812
3506,-0.0008666613273673454
3507,-0.0019776509319060533
3508,-0.0013667167617440442
3509,-0.001237045745827863
3510,-0.0013185201475388077
3511,-0.00225366575928888
3512,0.0017867377839831102
3513,-0.004802106044631549
3514,-0.0021508362226157936
3515,-0.00225688878765269
3516,-0.0025526059244114375
3517,-0.002544449614057533
3518,-0.004168571552613789
3519,-0.0027803241688367907
3520,-0.0027049499043764313
3521,-0.0016623044277513455
3522,-0.0023422965352627653
3523,-0.0019414012374944223
3524,-0.003096806931710487
3525,-0.0014914584072588536
3526,-0.00277212900408059
3527,-0.0024636257854263877
3528,-0.0030811068968002522
3529,-0.002238301825483938
3530,-0.002365724005564375
3531,-0.0016823090680310815
3532,-0.0017421245446553905
3533,-0.004182310242218542
3534,-0.0033114827254464903
3535,-0.0030501399450850505
3536,-0.0033637766248195786
3537,-0.00404406330607586
3538,-0.0031717959873047655
3539,-0.003036432036682952
3540,-0.0030973763890033684
3541,-0.003454927980003618
3542,-0.002983373687125439
3543,-0.003001260850332402
3544,-0.0035935895789006717
3545,-0.0016595621548437202
3546,-0.0012161503395012024
3547,-0.0019052443013741326
3548,-0.00555399103340643
3549,-0.004031083466910309
3550,-0.006404174236731381
3551,-0.004545233698683433
3552,-0.003113405467277853
3553,-0.0021726596977255444
3554,-0.0025830607153258453
3555,-0.0024920905635448815
3556,-0.0011544722549608121
3557,-0.0027309700401881992
3558,-0.001754701043491575
3559,-0.0016874531990637605
3560,-0.002928547243675368
3561,-0.0024878653260332305
3562,-0.0010858845804458377
3563,-0.0010194816273114233
3564,-0.002611642323412754
3565,-0.0024175841608739864
3566,-0.002213146985055028
3567,-0.003739209045662259
3568,-0.0025083339866232464
3569,-0.00205422450278344
3570,-0.0016604992022610336
3571,-0.0007672970551776976
3572,-0.0033451120302844008
3573,-0.0014112713308584842
3574,-0.002144903070071877
3575,-0.002987675680157528
3576,-0.001475954089881412
3577,-0.0019874349898944526
3578,-0.0015944959128559241
3579,-0.0006863580039225244
3580,-0.0013283126266665926
3581,-0.0007228147420252403
3582,-0.000571627621820745
3583,-0.0012648547860745398
3584,-0.0005692536070385171
3585,-0.0009017704417405353
3586,-0.0016553576663442728
3587,-0.001990994075058119
3588,-0.0011023587532453293
3589,-0.0018807842778982373
3590,-0.0017615400180851738
3591,-0.002219109721150695
3592,-0.004244458830786958
3593,-0.0007408855615224424
3594,-0.0018679782768448658
3595,-0.0016865486578927615
3596,-0.0011011807649825298
3597,-0.0009816525850433137
3598,-0.0014783566493297186
3599,-0.0013897334146117215
3600,-0.0010006179875309655
3601,-0.002328196524604826
3602,-0.0006339065235144749
3603,-0.0005281273282173073
3604,-0.00046064343611316744
3605,-0.000691130569198734
3606,-0.0010416691329818428
3607,-0.0012422822281692222
3608,-0.002305731847371534
3609,-0.0025890297654955867
3610,-0.0015999191532213635
3611,-0.0020701558361043877
3612,-0.0012257717417920276
3613,-0.0007037449335155549
3614,-0.0007099915563314445
3615,-0.0013473892790999507
3616,-0.0016814834755558387
3617,-0.002338473888863088
3618,-0.003315825804715235
3619,-0.0013330631017369051
3620,-0.0017316579964545128
3621,-0.0010948570063152967
3622,-0.0009097795093616287
3623,-0.001164038737882486
3624,-0.0013210390160578872
3625,-0.0011350085400339592
3626,-0.0010252271131187731
3627,-0.0016298507661954113
3628,-0.0013832851312320085
3629,-0.0016642403450316933
3630,-0.001565714977603056
3631,-0.0029015101076911385
3632,-0.0032621133516019547
3633,-0.0016373011947691859
3634,-0.0016779966832708585
3635,-0.002819138035927012
3636,-0.0018294871959262018
3637,-0.0025215419525196348
3638,-0.001876358709341287
3639,-0.0016322346152004147
3640,-0.001634672663336294
3641,-0.0014874813249722988
3642,-0.0012372959158353843
3643,-0.0016301423100346952
3644,-0.0018448433183047598
3645,-0.0014154733197240437
3646,-0.0013093029955571125
3647,-0.00236123824029188
3648,-0.0016163636071024256
3649,-0.0014549186106541066
3650,-0.0017875439880813224
3651,-0.0017724247984225276
3652,-0.0008813334693847591
3653,-0.0016725946386832672
3654,-0.002049611441142735
3655,-0.0018345072636104433
3656,-0.002222750954969894
3657,-0.0028006493700554313
3658,-0.0015180319758047013
3659,-0.0017173618720029444
3660,-0.004377356918407578
3661,-0.001962602867711204
3662,-0.0044193197242917825
3663,-0.003437358429135135
3664,-0.002768576699554005
3665,-0.0038936939942163986
3666,-0.0026780556391447358
3667,-0.002239210957609655
3668,-0.004078783526442387
3669,-0.0032202753219639953
3670,-0.003317586337676202
3671,-0.0019344522413914829
3672,-0.001099105580243006
3673,-0.002219164757538493
3674,-0.001399922087572618
3675,-0.0019790638420522366
3676,-0.0018497265879087298
3677,-0.00100414702910823
3678,-0.0014416208523133356
3679,-0.002619569552206066
3680,-0.001677455675627583
3681,-0.0023247822740419775
3682,-0.004416881312299451
3683,-0.0032603623803927617
3684,-0.0019600330341803824
3685,-0.00224650877678002
3686,-0.0020050938536092817
3687,-0.0013608313481820586
3688,-0.003657197343172885
3689,-0.002953311078069865
3690,-0.003575400024396394
3691,-0.002026208223009321
3692,-0.001563932897340625
3693,-0.0018584609534644473
3694,-0.002370344248246012
3695,-0.001738490604260093
3696,-0.0025596081079248857
3697,-0.002053035803584867
3698,-0.0026336884222339894
3699,-0.0019211146555854035
3700,-0.0012555693642389834
3701,-0.0024755860765628256
3702,-0.001471257989320727
3703,-0.0013677509970370719
3704,-0.0012819868720230776
3705,-0.0013061875165851508
3706,-0.0013693061047394964
3707,-0.002328425667164161
3708,-0.0014931524047739333
3709,-0.002080969217708643
3710,-0.0020923733609638177
3711,-0.0024593339744391363
3712,-0.0020195544714341224
3713,-0.0028130015273147846
3714,-0.00284512608615157
3715,-0.0022241548655660397
3716,-0.0015818984359805043
3717,-0.0017630076901815365
3718,-0.0015242810290384485
3719,-0.0018080656458015175
3720,-0.0023808681582494686
3721,-0.0019141210964401661
3722,-0.002122529613913779
3723,-0.0017968935631189255
3724,-0.0022340061488216583
3725,-0.0019209184984381941
3726,-0.0018285065170297755
3727,-0.0023570724889740817
3728,-0.002137957396674819
3729,-0.0018568022948457722
3730,-0.0015850098384215978
3731,-0.0019138143061891624
3732,-0.0016247293946702315
3733,-0.0013001817225964662
3734,-0.001854506991844496
3735,-0.004278189007282803
3736,-0.003914191191449678
3737,-0.0036292250253484974
3738,-0.003621522433448685
3739,-0.0056689111044388955
3740,-0.008564679986744424
3741,-0.006375210490767509
3742,-0.006942866262710446
3743,-0.004946942303906373
3744,-0.0031844922773212863
3745,-0.0032233924367406474
3746,-0.0034723664149742556
3747,-0.002402790575818794
3748,-0.002247373497842339
3749,-0.003577683660647389
3750,-0.002892041370541035
3751,-0.003017157421620278
3752,-0.0025840104211887465
3753,-0.0022144464850951256
3754,-0.003484058235275176
3755,-0.003429443287157734
3756,-0.002541428687763079
3757,-0.002300955140835049
3758,-0.0031275559885662555
3759,-0.0032041176828239443
3760,-0.001994337739614476
3761,-0.0020418102942679588
3762,-0.00439119070385989
3763,-0.0035568462673920553
3764,-0.003372913967684828
3765,-0.002203823103920489
3766,-0.0030922008656922347
3767,-0.002861701719582393
3768,-0.0035568512095847035
3769,-0.003415425175825935
3770,-0.0022587855019375637
3771,-0.002465850598435286
3772,-0.0020718980094411466
3773,-0.004638290012112592
3774,-0.0043701387492495695
3775,-0.003049665201419525
3776,-0.002573850681378227
3777,-0.002035411414810522
3778,-0.0025870315190114866
3779,-0.0017977845893458553
3780,-0.0020607132134152547
3781,-0.0020454262411676305
3782,-0.0017798334698345651
3783,-0.0016012044638652667
3784,-0.001899814701401041
3785,-0.001281236338846724
3786,-0.0014348740105131512
3787,-0.0014876131350333279
3788,-0.002765313678794075
3789,-0.002939056050011938
3790,-0.0024536783244324314
3791,-0.0028750557011357515
3792,-0.0015387594609199261
3793,-0.0022195032784952783
3794,-0.0015971832764402286
3795,-0.0014159374738095037
3796,-0.0030048595392673915
3797,-0.0017696392266765108
3798,-0.0023982475335113385
3799,-0.001283191256460643
3800,-0.0015338517986896233
3801,-0.0015309501092583807
3802,-0.002052426992762488
3803,-0.00123714714038475
3804,-0.0018914207190581303
3805,-0.0018056048615555115
3806,-0.0019896187423352595
3807,-0.0032926501906506405
3808,-0.0027653233764525376
3809,-0.0016636543029597316
3810,-0.0019022111010710777
3811,-0.002064334259786362
3812,-0.0019689401951578263
3813,-0.002567584887213082
3814,-0.0029662406027644375
3815,-0.003810116736244297
3816,-0.0018783871792902723
3817,-0.00417268320273176
3818,-0.003152103491252948
3819,-0.002133656584102578
3820,-0.0020072403364013343
3821,-0.00325689489003949
3822,-0.0028548538544320504
3823,-0.0023531513390418132
3824,-0.0023057985366320734
3825,-0.002001345291732971
3826,-0.0016960278684020128
3827,-0.00218039959575784
3828,-0.002954633176541802
3829,-0.003327500275842164
3830,-0.0021791272800946015
3831,-0.0035772485456481568
3832,-0.004034686071716675
3833,-0.002785974893054712
3834,-0.0019744279029821933
3835,-0.0025322723531125448
3836,-0.002390504208381862
3837,-0.0017969096634148501
3838,-0.002066838546917594
3839,-0.002328620048369319
3840,-0.00194316556838239
3841,-0.0020478037100222224
3842,-0.003774910785353242
3843,-0.0041450899717795624
3844,-0.0036132192251266456
3845,-0.004209600378024826
3846,-0.0044491363973660405
3847,-0.003581245566342057
3848,-0.004998178710140086
3849,-0.005718032377129714
3850,-0.005872288713316473
3851,-0.0037832729904315795
3852,-0.003336478335154035
3853,-0.003517514027281307
3854,-0.003605241783934487
3855,-0.006031537367579529
3856,-0.004471282222745435
3857,-0.004821520272119087
3858,-0.004037903852759506
3859,-0.0035597634340266537
3860,-0.005401827257907596
3861,-0.005205427236233897
3862,-0.004624457809808719
3863,-0.006490623042428827
3864,-0.004133755742976333
3865,-0.0053356007480414355
3866,-0.005356063456490048
3867,-0.0042033398039963265
3868,-0.0036756857412450095
3869,-0.0055222362525534745
3870,-0.0032292463572270204
3871,-0.00427691520869441
3872,-0.003342522263139894
3873,-0.0001380704085270192
3874,-0.010706232957721645
3875,-0.007564181187556104
3876,-0.007891066524690864
3877,-0.002801980841494394
3878,-0.009544649304229076
3879,-0.00862237560978456
3880,-0.006126922298226353
3881,-0.008358388709986377
3882,-0.0070231809466333155
3883,-0.007170962110298289
3884,-0.00593767270273301
3885,-0.005988975669286073
3886,-0.00497923275349259
3887,-0.0075822134834395045
3888,-0.0045414553100336895
3889,-0.004478806256939161
3890,-0.005025539171424379
3891,-0.0035522302879028005
3892,-0.0028189823805715546
3893,-0.0037557774368244916
3894,-0.00302442299741738
3895,-0.003939140467019344
3896,-0.003405667562951237
3897,-0.004717810773371901
3898,-0.0026529701991311466
3899,-0.0024279205483119393
3900,-0.003995580791685476
3901,-0.0027786536832190203
3902,-0.0031889734114191846
3903,-0.0026826514287170648
3904,-0.0026724266197108194
3905,-0.0032419004617925094
3906,-0.0031618175474962384
3907,-0.003002960804325437
3908,-0.002940785819665913
3909,-0.0036677388270887987
3910,-0.0032115230606022394
3911,-0.005647645492377342
3912,-0.00353553733490921
3913,-0.0029913718330589374
3914,-0.0024833625037605847
3915,-0.0030773221262082213
3916,-0.002419108013657835
3917,-0.0024765399866623454
3918,-0.002924569841955162
3919,-0.003840379391549492
3920,-0.003990787426638656
3921,-0.004515655211516551
3922,-0.002533052404648354
3923,-0.0031721847105856196
3924,-0.005280350084109696
3925,-0.004593270720867768
3926,-0.00543993460459183
3927,-0.003596064475721975
3928,-0.0026841560449879526
3929,-0.0026709774940348024
3930,-0.0037604864530775862
3931,-0.0029883460332408903
3932,-0.0034213106062009908
3933,-0.003882789708518568
3934,-0.0035779701791503263
3935,-0.0036300349537154216
3936,-0.004246935103847186
3937,-0.004437184983014859
3938,-0.003942340129509971
3939,-0.0037177513868820577
3940,-0.0033883608245311343
3941,-0.005416017263703608
3942,-0.003995846556442211
3943,-0.004524709552551612
3944,-0.004277248265622856
3945,-0.006667631746360486
3946,-0.006027033750607667
3947,-0.0032344166316641432
3948,-0.00298923222728438
3949,-0.0028233262986226935
3950,-0.0039006349206592503
3951,-0.003037836738957434
3952,-0.002819198242718042
3953,-0.003627461488568004
3954,-0.004891236799108483
3955,-0.0036341950053949915
3956,-0.003769635771105846
3957,-0.004147821882223337
3958,-0.004135782795370323
3959,-0.0052897783225438425
3960,-0.0034953069517403654
3961,-0.004071671498556419
3962,-0.002917535165515607
3963,-0.002932787473165716
3964,-0.0030198935091590006
3965,-0.0031576989568149767
3966,-0.003649010487478458
3967,-0.0031340050593898633
3968,-0.00519605469021381
3969,-0.003895042442802709
3970,-0.004754989186948295
3971,-0.003249934453878379
3972,-0.004524089324807844
3973,-0.004587217426367127
3974,-0.004347243867861237
3975,-0.003846977645582004
3976,-0.0028809936752505153
3977,-0.002888740114289223
3978,-0.004948786691818672
3979,-0.0052919529397786776
3980,-0.005845857255369744
3981,-0.004763348879225299
3982,-0.0038913013624892693
3983,-0.0030418742134464896
3984,-0.003759779405627363
3985,-0.00428648053787652
3986,-0.005133701525332818
3987,-0.005266100956336327
3988,-0.005940005853673144
3989,-0.004560929328839962
3990,-0.0043676264090926654
3991,-0.004886418485392554
3992,-0.005177255175132567
3993,-0.004965071890629917
3994,-0.005880401642626603
3995,-0.004839389764012216
3996,-0.005707911741912286
3997,-0.0076775805307875596
3998,-0.006965578704477704
3999,-0.007109029069956014
4000,-0.007657573354433194
4001,-0.007411145307079758
4002,-0.0057648405086824315
4003,-0.005998499281911054
4004,-0.005411318979979185
4005,-0.005138644011753088
4006,-0.00637052267579644
4007,-0.0055298388333034736
4008,-0.005602899199157756
4009,-0.005530102075327512
4010,-0.001869017031888914
4011,-0.009825988470578514
4012,-0.010187181412967289
4013,-0.015585270947717857
4014,-0.012762922352167375
4015,-0.012519664630873985
4016,-0.016389585581990898
4017,-0.013869746981911672
4018,-0.00882896726229068
4019,-0.0060369863540001515
4020,-0.008439556743034045
4021,-0.00455825446615875
4022,-0.0039980176357265595
4023,-0.004445488481005131
4024,-0.005025958638489921
4025,-0.003851108651670161
4026,-0.004485900948407012
4027,-0.00451445033071962
4028,-0.005131800031127622
4029,-0.0050149424696287
4030,-0.0035104637034451946
4031,-0.005053537513414436
4032,-0.004102432184911676
4033,-0.0036750152971132977
4034,-0.004719158484549908
4035,-0.0038543893379940856
4036,-0.0047204399112280825
4037,-0.004723327736664739
4038,-0.004791656625449637
4039,-0.00502003252766112
4040,-0.004694162141194638
4041,-0.00536331237071839
4042,-0.005561104967302182
4043,-0.005862406028419597
4044,-0.006664833253703624
4045,-0.007067924680226833
4046,-0.006725411155901275
4047,-0.006021515719160604
4048,-0.005780956031346785
4049,-0.0131474539187598
4050,-0.009646151882327085
4051,-0.009023399184989025
4052,-0.007516061819718036
4053,-0.005009099900994039
4054,-0.004369811283577439
4055,-0.005948330000605798
4056,-0.005209029179206586
4057,-0.005016957124357201
4058,-0.004925970425778593
4059,-0.004524597467411656
4060,-0.004693396012766983
4061,-0.004208748915569473
4062,-0.005005833122553148
4063,-0.004926952400386845
4064,-0.003762326481409147
4065,-0.004120748225691842
4066,-0.0036718713782672163
4067,-0.004301972524599157
4068,-0.003341443107203834
4069,-0.004695559785632209
4070,-0.004209280149857438
4071,-0.005081365327934828
4072,-0.0038402848614970952
4073,-0.0035589114205258135
4074,-0.004229699926202495
4075,-0.006484759462767905
4076,-0.004974468161397648
4077,-0.0037090300299369387
4078,-0.003863199823752753
4079,-0.003224534280282177
4080,-0.0040303791225149675
4081,-0.003788758658766069
4082,-0.003486267861621836
4083,-0.005966890297299906
4084,-0.006796591270104247
4085,-0.004559964933072754
4086,-0.004903795446662591
4087,-0.003957685172915329
4088,-0.0052707285128097674
4089,-0.004563635470615508
4090,-0.003934808597151526
4091,-0.0036965478218209183
4092,-0.003556164882192306
4093,-0.004348059421007997
4094,-0.003226723097678184
4095,-0.003984851478647685
4096,-0.0035129619533534936
4097,-0.0036493562798893854
4098,-0.00396567158868737
4099,-0.004542848650511064
4100,-0.003969714637203303
4101,-0.004140780700756144
4102,-0.005369078443121978
4103,-0.004159281407663052
4104,-0.0034281904587605567
4105,-0.003235634080374075
4106,-0.003919113086746832
4107,-0.003478198914695094
4108,-0.004076745027580628
4109,-0.00372623273398554
4110,-0.0030667623661163254
4111,-0.0034094428754389613
4112,-0.0031554143890441012
4113,-0.003591675176935311
4114,-0.0037756049392132524
4115,-0.0035127597496387546
4116,-0.00447961496733424
4117,-0.0032764104599904784
4118,-0.003702211630379537
4119,-0.004611578841281331
4120,-0.0035214506168053956
4121,-0.0036928877534864353
4122,-0.003227100093081598
4123,-0.002805145867734584
4124,-0.003709056642276925
4125,-0.0031104556898383096
4126,-0.003483854741763286
4127,-0.0034967182757575776
4128,-0.0032657432881525675
4129,-0.003217799328124913
4130,-0.004609627623835327
4131,-0.004192530351483936
4132,-0.0040159975232283325
4133,-0.0042304486762895135
4134,-0.004302498555758663
4135,-0.0038798622680610816
4136,-0.004632538781926423
4137,-0.004753342130150518
4138,-0.005216646401622654
4139,-0.005376199455712129
4140,-0.004269745082846683
4141,-0.005039432413457435
4142,-0.005714747192539041
4143,-0.007212998021934428
4144,-0.0043463284475568145
4145,-0.004776233851749717
4146,-0.004318818501725977
4147,-0.0039061168228544923
4148,-0.003752316759051806
4149,-0.003918240894985646
4150,-0.004417168284865162
4151,-0.003959172586982114
4152,-0.004155175524027286
4153,-0.004542112949751818
4154,-0.004045146975474562
4155,-0.0041698323293934535
4156,-0.004281375716388576
4157,-0.0039241720327154225
4158,-0.004319363023136772
4159,-0.0040438353063848
4160,-0.00527798246098439
4161,-0.0050114492324279045
4162,-0.004835794484606413
4163,-0.005177495410208599
4164,-0.005464755397103451
4165,-0.00478365688402629
4166,-0.004218614871208426
4167,-0.004151715235178001
4168,-0.0055372906220622405
4169,-0.004838330986122614
4170,-0.00575735557284655
4171,-0.005384061337710414
4172,-0.004836748839418347
4173,-0.005277847870631668
4174,-0.004435266542406394
4175,-0.006187555460619649
4176,-0.006013749537804262
4177,-0.006062351009432086
4178,-0.005771774916957545
4179,-0.005115645961294825
4180,-0.00503853281247647
4181,-0.00605236883939138
4182,-0.006236116233727884
4183,-0.006141966380411548
4184,-0.005013473482454858
4185,-0.005877645659759042
4186,-0.0055939730303206404
4187,-0.00587361789637365
4188,-0.006176994249632774
4189,-0.005332176597331494
4190,-0.004632222068066844
4191,-0.004925758388629367
4192,-0.004871270781844102
4193,-0.004737700982531144
4194,-0.004749057817170334
4195,-0.005227267257093113
4196,-0.005028443504363466
4197,-0.004772679093605341
4198,-0.007158777565260231
4199,-0.002555030776037826
4200,-0.00046054543151551226
4201,-0.0008106000990450498
4202,-0.0004350072366434924
4203,0.0020389769709543053
4204,0.0006230061433067828
4205,0.0006631171450708758
4206,0.0012326561222913892
4207,0.0004970573292733642
4208,0.00048685682053457684
4209,0.0008193830181874012
4210,0.00023035974615148985
4211,0.0038058992772535033
4212,0.002929864458776456
4213,0.0015472702496835368
4214,-0.00011056208530317319
4215,0.0002811386763170859
4216,0.003356038239420368
4217,0.0007326291257581776
4218,0.002462844299133802
4219,0.0014745686570146214
4220,0.0011026981824839377
4221,0.0010072365023444949
4222,0.002055347404697645
4223,0.0005298687272278831
4224,0.0014452115902252021
4225,0.001055499542343092
4226,0.002233960977875972
4227,0.0020378542189027453
4228,0.0020614100074911774
4229,0.0027228380955688566
4230,0.00473254555401467
4231,0.0018772586460770258
4232,-0.0012882499255960963
4233,0.0014799595914918367
4234,0.0004966950605821098
4235,0.0020535962656865444
4236,0.003086346549513979
4237,0.0021002248500537404
4238,0.0025578083249779594
4239,0.004703712839516416
4240,0.006965356608879324
4241,0.004047518766127828
4242,0.0016932466944344585
4243,0.002130047826442496
4244,0.0010985028661070666
4245,0.0013079542821677536
4246,0.00214081893076598
4247,0.0022356287994121423
4248,0.0019015131433942822
4249,0.0016581551537946616
4250,0.002090149507802441
4251,0.0016091835525789558
4252,0.00010678597261753846
4253,0.0011101342737674484
4254,0.0027101770443893084
4255,0.0013642596841593382
4256,0.0010272395805914509
4257,0.0027041122280305886
4258,0.0005817418957396242
4259,-5.176316017761664e-05
4260,0.00041348042324729217
4261,0.0005713179011682945
4262,0.0009665706636255902
4263,0.0009591255832678497
4264,0.00022150109320987366
4265,0.000732480168441226
4266,0.0011196925480633753
4267,0.00029203876438964674
4268,0.0007173690860708872
4269,-7.980432901914108e-05
4270,0.0007311354867125001
4271,-9.774922880976221e-05
4272,0.0004158195625591698
4273,-0.0003707423104128199
4274,0.0003185744449672708
4275,-0.00011764712713397373
4276,0.00017559709349931115
4277,-0.0048273155802001
4278,-0.0013218969258248182
4279,0.0005589351433376213
4280,0.00015265238606768615
4281,0.00046260387442672007
4282,0.00024369857511168797
4283,-0.00042130859032652075
4284,0.00035327187210657494
4285,0.00019683399357943096
4286,0.0005642131872667126
4287,8.041432901526036e-05
4288,-3.187881859779713e-05
4289,0.00019875193872064163
